Season,Team1ID,Team2ID,target,T1FGM_mean,T1FGA_mean,T1FGM3_mean,T1FTM_mean,T1FTA_mean,T1OR_mean,T1DR_mean,T1Ast_mean,T1TO_mean,T1Stl_mean,T1Blk_mean,T1PF_mean,T2FGM_mean,T2FGA_mean,T2FGM3_mean,T2FTM_mean,T2FTA_mean,T2OR_mean,T2DR_mean,T2Ast_mean,T2TO_mean,T2Stl_mean,T2Blk_mean,T2PF_mean,T1_seed,T2_seed,seeddiff
2015,3113,3325,1.0,22.333333333333332,48.0,5.0,15.666666666666666,20.666666666666668,10.666666666666666,22.0,15.666666666666666,19.0,9.333333333333334,3.3333333333333335,14.333333333333334,19.0,51.0,4.0,13.0,21.0,14.0,17.0,11.0,18.0,8.0,6.0,18.0,3,14,-11
2015,3114,3401,1.0,25.0,57.5,3.5,8.0,12.0,12.5,21.5,16.0,12.0,8.5,2.0,16.0,22.0,58.0,2.0,14.0,17.0,14.0,22.0,13.0,12.0,4.0,6.0,20.0,11,6,5
2015,3163,3383,1.0,33.166666666666664,62.833333333333336,9.0,11.333333333333334,14.833333333333334,13.166666666666666,28.333333333333332,19.0,11.0,8.333333333333334,7.0,10.833333333333334,13.0,60.0,7.0,0.0,0.0,11.0,10.0,7.0,14.0,6.0,1.0,12.0,1,16,-15
2015,3195,3329,1.0,22.5,58.5,9.0,7.0,11.5,4.5,23.0,12.0,9.0,6.5,3.0,13.0,23.0,62.0,8.0,13.0,14.0,12.0,32.0,10.0,14.0,3.0,2.0,11.0,7,10,-3
2015,3199,3106,1.0,27.25,57.25,5.0,14.5,19.0,12.75,23.75,14.25,16.0,9.25,2.75,16.75,18.0,56.0,7.0,6.0,9.0,14.0,17.0,9.0,32.0,7.0,3.0,22.0,2,15,-13
2015,3257,3140,1.0,24.333333333333332,66.66666666666667,2.6666666666666665,19.333333333333332,23.666666666666668,18.0,21.0,14.333333333333334,11.333333333333334,14.0,5.0,20.0,21.0,48.0,1.0,10.0,14.0,7.0,23.0,10.0,30.0,4.0,2.0,23.0,3,14,-11
2015,3268,3308,1.0,25.0,55.0,7.0,11.2,13.6,11.4,25.0,14.2,14.2,4.0,2.6,11.0,22.0,58.0,5.0,8.0,9.0,4.0,16.0,9.0,11.0,13.0,4.0,18.0,1,16,-15
2015,3314,3251,1.0,28.333333333333332,64.0,5.333333333333333,12.0,18.666666666666668,11.666666666666666,27.0,15.333333333333334,13.333333333333334,8.0,5.0,20.333333333333332,24.0,69.0,3.0,14.0,23.0,24.0,28.0,8.0,16.0,7.0,0.0,20.0,4,13,-9
2015,3326,3241,1.0,31.0,65.5,4.5,20.5,25.0,6.0,31.5,15.0,12.5,10.0,4.0,16.5,30.0,79.0,11.0,9.0,10.0,13.0,31.0,19.0,15.0,6.0,4.0,23.0,5,12,-7
2015,3328,3346,1.0,34.0,72.0,9.5,16.0,21.5,15.5,26.5,19.0,13.0,7.0,1.5,26.5,23.0,66.0,12.0,26.0,33.0,13.0,19.0,11.0,11.0,7.0,1.0,21.0,5,12,-7
2015,3338,3151,1.0,22.0,50.5,2.5,12.5,17.0,7.0,25.5,10.0,13.0,6.5,6.0,15.0,17.0,65.0,4.0,2.0,3.0,18.0,19.0,6.0,10.0,4.0,3.0,11.0,10,7,3
2015,3343,3453,1.0,27.0,59.0,6.5,14.5,18.0,14.0,25.0,14.5,14.0,6.0,2.0,12.5,27.0,66.0,8.0,8.0,10.0,8.0,14.0,17.0,7.0,8.0,2.0,21.0,8,9,-1
2015,3353,3371,1.0,25.5,64.0,4.0,12.0,17.5,11.5,26.0,11.0,17.0,5.5,3.0,20.0,23.0,64.0,8.0,12.0,23.0,14.0,19.0,15.0,15.0,8.0,3.0,24.0,8,9,-1
2015,3378,3261,1.0,20.5,56.5,5.0,16.5,21.0,13.0,25.5,11.0,14.5,7.0,7.5,14.0,26.0,67.0,3.0,9.0,12.0,16.0,26.0,10.0,16.0,10.0,5.0,21.0,6,11,-5
2015,3390,3169,1.0,24.0,53.333333333333336,5.666666666666667,19.333333333333332,25.333333333333332,10.333333333333334,27.666666666666668,10.333333333333334,16.0,5.333333333333333,5.666666666666667,13.666666666666666,25.0,69.0,6.0,4.0,5.0,14.0,19.0,6.0,12.0,8.0,3.0,19.0,4,13,-9
2015,3397,3129,1.0,24.5,67.0,5.0,13.5,17.0,19.25,24.5,12.75,12.0,6.5,3.25,15.25,23.0,57.0,9.0,6.0,7.0,7.0,21.0,13.0,13.0,7.0,3.0,16.0,2,15,-13
2015,3124,3116,1.0,28.5,61.25,3.0,14.75,18.75,13.75,31.5,21.5,10.0,6.0,6.25,12.5,18.0,63.5,3.0,11.5,19.0,18.5,18.5,14.5,9.5,10.0,2.5,15.5,2,10,-8
2015,3173,3246,1.0,28.25,56.5,7.0,18.75,23.0,8.0,29.5,11.5,16.5,4.25,6.75,21.5,31.0,67.5,6.0,27.5,40.0,15.5,27.5,14.5,11.0,14.5,5.5,22.0,7,2,5
2015,3181,3280,1.0,21.666666666666668,47.0,4.666666666666667,9.666666666666666,17.333333333333332,10.333333333333334,27.333333333333332,12.333333333333334,19.333333333333332,7.0,6.333333333333333,14.666666666666666,19.0,57.5,6.0,12.5,17.0,14.0,23.0,11.0,13.5,6.5,8.5,23.0,4,5,-1
2015,3211,3333,1.0,26.333333333333332,57.0,5.0,18.0,22.666666666666668,13.333333333333334,26.333333333333332,13.333333333333334,15.666666666666666,8.666666666666666,5.333333333333333,20.0,22.5,52.5,8.0,16.0,23.0,9.5,24.5,14.5,15.0,8.5,6.5,17.0,11,3,8
2015,3234,3274,1.0,27.666666666666668,59.0,7.0,14.0,19.333333333333332,9.666666666666666,25.333333333333332,15.333333333333334,10.666666666666666,5.333333333333333,3.6666666666666665,13.666666666666666,28.0,67.0,6.0,16.0,25.5,13.0,27.5,9.5,9.0,6.0,3.0,21.5,3,11,-8
2015,3323,3177,1.0,28.5,62.0,3.8333333333333335,11.333333333333334,15.666666666666666,12.833333333333334,29.333333333333332,15.5,13.166666666666666,7.5,5.333333333333333,12.0,27.0,71.0,9.0,10.0,12.0,11.5,19.5,17.5,11.5,10.0,2.0,16.5,1,9,-8
2015,3376,3393,1.0,28.8,54.2,4.4,16.0,23.4,10.4,26.2,16.8,13.4,6.4,5.0,17.4,24.5,66.0,7.0,14.0,22.0,15.0,23.5,11.0,10.5,6.5,4.0,21.0,1,8,-7
2015,3400,3143,1.0,26.0,60.666666666666664,1.6666666666666667,10.666666666666666,15.0,14.0,25.666666666666668,14.333333333333334,17.0,4.333333333333333,3.6666666666666665,15.666666666666666,26.0,57.0,8.0,14.0,20.5,10.5,25.5,16.5,17.5,5.5,1.0,16.0,5,4,1
2015,3113,3114,1.0,22.333333333333332,48.0,5.0,15.666666666666666,20.666666666666668,10.666666666666666,22.0,15.666666666666666,19.0,9.333333333333334,3.3333333333333335,14.333333333333334,25.0,57.5,3.5,8.0,12.0,12.5,21.5,16.0,12.0,8.5,2.0,16.0,3,11,-8
2015,3163,3353,1.0,33.166666666666664,62.833333333333336,9.0,11.333333333333334,14.833333333333334,13.166666666666666,28.333333333333332,19.0,11.0,8.333333333333334,7.0,10.833333333333334,25.5,64.0,4.0,12.0,17.5,11.5,26.0,11.0,17.0,5.5,3.0,20.0,1,8,-7
2015,3199,3195,1.0,27.25,57.25,5.0,14.5,19.0,12.75,23.75,14.25,16.0,9.25,2.75,16.75,22.5,58.5,9.0,7.0,11.5,4.5,23.0,12.0,9.0,6.5,3.0,13.0,2,7,-5
2015,3257,3378,1.0,24.333333333333332,66.66666666666667,2.6666666666666665,19.333333333333332,23.666666666666668,18.0,21.0,14.333333333333334,11.333333333333334,14.0,5.0,20.0,20.5,56.5,5.0,16.5,21.0,13.0,25.5,11.0,14.5,7.0,7.5,14.0,3,6,-3
2015,3268,3343,1.0,25.0,55.0,7.0,11.2,13.6,11.4,25.0,14.2,14.2,4.0,2.6,11.0,27.0,59.0,6.5,14.5,18.0,14.0,25.0,14.5,14.0,6.0,2.0,12.5,1,8,-7
2015,3314,3326,1.0,28.333333333333332,64.0,5.333333333333333,12.0,18.666666666666668,11.666666666666666,27.0,15.333333333333334,13.333333333333334,8.0,5.0,20.333333333333332,31.0,65.5,4.5,20.5,25.0,6.0,31.5,15.0,12.5,10.0,4.0,16.5,4,5,-1
2015,3390,3328,1.0,24.0,53.333333333333336,5.666666666666667,19.333333333333332,25.333333333333332,10.333333333333334,27.666666666666668,10.333333333333334,16.0,5.333333333333333,5.666666666666667,13.666666666666666,34.0,72.0,9.5,16.0,21.5,15.5,26.5,19.0,13.0,7.0,1.5,26.5,4,5,-1
2015,3397,3338,1.0,24.5,67.0,5.0,13.5,17.0,19.25,24.5,12.75,12.0,6.5,3.25,15.25,22.0,50.5,2.5,12.5,17.0,7.0,25.5,10.0,13.0,6.5,6.0,15.0,2,10,-8
2015,3124,3234,1.0,28.5,61.25,3.0,14.75,18.75,13.75,31.5,21.5,10.0,6.0,6.25,12.5,27.666666666666668,59.0,7.0,14.0,19.333333333333332,9.666666666666666,25.333333333333332,15.333333333333334,10.666666666666666,5.333333333333333,3.6666666666666665,13.666666666666666,2,3,-1
2015,3199,3113,1.0,27.25,57.25,5.0,14.5,19.0,12.75,23.75,14.25,16.0,9.25,2.75,16.75,22.333333333333332,48.0,5.0,15.666666666666666,20.666666666666668,10.666666666666666,22.0,15.666666666666666,19.0,9.333333333333334,3.3333333333333335,14.333333333333334,2,3,-1
2015,3323,3390,1.0,28.5,62.0,3.8333333333333335,11.333333333333334,15.666666666666666,12.833333333333334,29.333333333333332,15.5,13.166666666666666,7.5,5.333333333333333,12.0,24.0,53.333333333333336,5.666666666666667,19.333333333333332,25.333333333333332,10.333333333333334,27.666666666666668,10.333333333333334,16.0,5.333333333333333,5.666666666666667,13.666666666666666,1,4,-3
2015,3376,3314,1.0,28.8,54.2,4.4,16.0,23.4,10.4,26.2,16.8,13.4,6.4,5.0,17.4,28.333333333333332,64.0,5.333333333333333,12.0,18.666666666666668,11.666666666666666,27.0,15.333333333333334,13.333333333333334,8.0,5.0,20.333333333333332,1,4,-3
2015,3163,3400,1.0,33.166666666666664,62.833333333333336,9.0,11.333333333333334,14.833333333333334,13.166666666666666,28.333333333333332,19.0,11.0,8.333333333333334,7.0,10.833333333333334,26.0,60.666666666666664,1.6666666666666667,10.666666666666666,15.0,14.0,25.666666666666668,14.333333333333334,17.0,4.333333333333333,3.6666666666666665,15.666666666666666,1,5,-4
2015,3173,3257,1.0,28.25,56.5,7.0,18.75,23.0,8.0,29.5,11.5,16.5,4.25,6.75,21.5,24.333333333333332,66.66666666666667,2.6666666666666665,19.333333333333332,23.666666666666668,18.0,21.0,14.333333333333334,11.333333333333334,14.0,5.0,20.0,7,3,4
2015,3268,3181,1.0,25.0,55.0,7.0,11.2,13.6,11.4,25.0,14.2,14.2,4.0,2.6,11.0,21.666666666666668,47.0,4.666666666666667,9.666666666666666,17.333333333333332,10.333333333333334,27.333333333333332,12.333333333333334,19.333333333333332,7.0,6.333333333333333,14.666666666666666,1,4,-3
2015,3397,3211,1.0,24.5,67.0,5.0,13.5,17.0,19.25,24.5,12.75,12.0,6.5,3.25,15.25,26.333333333333332,57.0,5.0,18.0,22.666666666666668,13.333333333333334,26.333333333333332,13.333333333333334,15.666666666666666,8.666666666666666,5.333333333333333,20.0,2,11,-9
2015,3323,3124,1.0,28.5,62.0,3.8333333333333335,11.333333333333334,15.666666666666666,12.833333333333334,29.333333333333332,15.5,13.166666666666666,7.5,5.333333333333333,12.0,28.5,61.25,3.0,14.75,18.75,13.75,31.5,21.5,10.0,6.0,6.25,12.5,1,2,-1
2015,3376,3199,1.0,28.8,54.2,4.4,16.0,23.4,10.4,26.2,16.8,13.4,6.4,5.0,17.4,27.25,57.25,5.0,14.5,19.0,12.75,23.75,14.25,16.0,9.25,2.75,16.75,1,2,-1
2015,3163,3173,1.0,33.166666666666664,62.833333333333336,9.0,11.333333333333334,14.833333333333334,13.166666666666666,28.333333333333332,19.0,11.0,8.333333333333334,7.0,10.833333333333334,28.25,56.5,7.0,18.75,23.0,8.0,29.5,11.5,16.5,4.25,6.75,21.5,1,7,-6
2015,3268,3397,1.0,25.0,55.0,7.0,11.2,13.6,11.4,25.0,14.2,14.2,4.0,2.6,11.0,24.5,67.0,5.0,13.5,17.0,19.25,24.5,12.75,12.0,6.5,3.25,15.25,1,2,-1
2015,3163,3268,1.0,33.166666666666664,62.833333333333336,9.0,11.333333333333334,14.833333333333334,13.166666666666666,28.333333333333332,19.0,11.0,8.333333333333334,7.0,10.833333333333334,25.0,55.0,7.0,11.2,13.6,11.4,25.0,14.2,14.2,4.0,2.6,11.0,1,1,0
2015,3323,3376,1.0,28.5,62.0,3.8333333333333335,11.333333333333334,15.666666666666666,12.833333333333334,29.333333333333332,15.5,13.166666666666666,7.5,5.333333333333333,12.0,28.8,54.2,4.4,16.0,23.4,10.4,26.2,16.8,13.4,6.4,5.0,17.4,1,1,0
2015,3163,3323,1.0,33.166666666666664,62.833333333333336,9.0,11.333333333333334,14.833333333333334,13.166666666666666,28.333333333333332,19.0,11.0,8.333333333333334,7.0,10.833333333333334,28.5,62.0,3.8333333333333335,11.333333333333334,15.666666666666666,12.833333333333334,29.333333333333332,15.5,13.166666666666666,7.5,5.333333333333333,12.0,1,1,0
2016,3107,3196,1.0,21.5,52.0,1.5,15.5,24.0,10.5,25.0,13.0,21.5,10.5,1.5,21.0,19.0,54.0,3.0,18.0,25.0,18.0,21.0,11.0,25.0,10.0,3.0,19.0,12,5,7
2016,3113,3308,1.0,26.5,58.0,7.5,8.5,11.0,11.5,20.5,16.5,15.5,9.5,2.5,20.0,19.0,56.0,4.0,10.0,14.0,14.0,18.0,5.0,21.0,10.0,3.0,18.0,2,15,-13
2016,3120,3385,1.0,23.5,63.0,3.0,10.0,17.0,14.5,20.5,14.5,16.0,9.0,2.5,18.5,22.0,46.0,5.0,8.0,13.0,7.0,21.0,11.0,25.0,4.0,0.0,19.0,9,8,1
2016,3124,3225,1.0,30.0,65.25,5.25,11.75,17.0,15.0,28.25,19.75,12.5,9.25,8.0,14.0,24.0,72.0,9.0,2.0,5.0,13.0,18.0,14.0,9.0,5.0,1.0,9.0,1,16,-15
2016,3177,3241,1.0,29.666666666666668,62.666666666666664,10.0,11.0,17.333333333333332,12.333333333333334,26.0,18.666666666666668,9.666666666666666,5.333333333333333,1.6666666666666667,16.666666666666668,22.0,72.0,4.0,19.0,28.0,16.0,23.0,7.0,7.0,5.0,6.0,19.0,6,11,-5
2016,3243,3203,1.0,19.5,55.5,3.0,9.5,17.0,10.5,22.0,13.5,15.5,7.0,6.0,21.0,15.0,58.0,0.0,21.0,27.0,19.0,31.0,12.0,21.0,4.0,11.0,20.0,9,8,1
2016,3257,3146,1.0,31.5,61.5,5.0,11.5,16.5,12.0,27.0,18.0,10.5,6.5,3.5,18.0,23.0,70.0,7.0,7.0,10.0,18.0,20.0,14.0,11.0,3.0,1.0,17.0,3,14,-11
2016,3277,3125,1.0,26.0,56.5,5.5,15.5,20.5,10.5,25.5,10.5,15.5,6.5,2.5,20.5,22.0,56.0,6.0,10.0,14.0,7.0,25.0,12.0,9.0,4.0,2.0,12.0,4,13,-9
2016,3280,3151,1.0,20.666666666666668,62.0,3.3333333333333335,12.666666666666666,18.333333333333332,18.0,18.666666666666668,10.666666666666666,17.0,7.333333333333333,2.6666666666666665,21.0,20.0,51.0,2.0,8.0,9.0,8.0,21.0,9.0,19.0,6.0,2.0,18.0,5,12,-7
2016,3326,3138,1.0,27.0,66.66666666666667,8.666666666666666,16.666666666666668,24.0,10.666666666666666,25.333333333333332,12.666666666666666,10.333333333333334,9.333333333333334,6.0,16.666666666666668,22.0,74.0,9.0,16.0,22.0,19.0,28.0,11.0,16.0,4.0,2.0,24.0,3,14,-11
2016,3333,3407,1.0,24.8,59.0,7.2,10.4,14.4,14.4,30.6,16.2,14.6,5.6,5.8,12.2,12.0,74.0,3.0,4.0,9.0,12.0,30.0,6.0,14.0,7.0,5.0,18.0,2,15,-13
2016,3376,3239,1.0,27.666666666666668,62.333333333333336,5.666666666666667,13.0,21.333333333333332,15.666666666666666,28.666666666666668,15.0,13.0,10.333333333333334,5.0,16.0,14.0,50.0,4.0,9.0,9.0,5.0,25.0,6.0,21.0,4.0,5.0,23.0,1,16,-15
2016,3382,3329,1.0,18.5,50.5,5.0,10.5,14.0,8.0,25.0,10.5,13.5,6.5,3.0,20.0,15.0,44.0,6.0,18.0,29.0,6.0,22.0,12.0,17.0,6.0,4.0,18.0,10,7,3
2016,3393,3119,1.0,26.666666666666668,67.33333333333333,8.333333333333334,13.166666666666666,19.333333333333332,16.833333333333332,22.666666666666668,10.833333333333334,11.666666666666666,9.833333333333334,3.5,17.5,20.0,55.0,6.0,10.0,18.0,16.0,23.0,15.0,23.0,11.0,4.0,23.0,4,13,-9
2016,3397,3453,1.0,26.25,58.5,3.0,14.25,18.5,15.0,28.25,15.0,15.25,5.0,2.5,15.75,20.0,60.0,3.0,10.0,12.0,14.0,26.0,6.0,11.0,7.0,1.0,18.0,7,10,-3
2016,3452,3343,1.0,27.5,63.0,7.5,15.0,19.0,12.0,30.0,13.5,18.0,5.0,9.5,18.5,26.0,61.0,5.0,8.0,11.0,9.0,28.0,11.0,13.0,3.0,5.0,23.0,6,11,-5
2016,3163,3352,1.0,33.333333333333336,59.833333333333336,8.833333333333334,15.166666666666666,18.5,11.0,28.0,21.5,11.833333333333334,9.5,5.833333333333333,10.166666666666666,18.0,47.0,9.0,4.0,6.0,7.0,16.0,10.0,29.0,5.0,2.0,20.0,1,16,-15
2016,3182,3371,1.0,26.5,67.5,9.0,12.0,14.5,13.5,23.5,13.5,14.5,7.0,2.0,13.0,29.0,72.0,11.0,7.0,8.0,14.0,23.0,13.0,19.0,10.0,6.0,19.0,9,8,1
2016,3199,3292,1.0,24.666666666666668,60.0,5.666666666666667,13.0,18.333333333333332,16.0,25.0,13.333333333333334,18.666666666666668,9.666666666666666,3.6666666666666665,19.0,22.0,53.0,2.0,9.0,12.0,6.0,16.0,16.0,17.0,8.0,2.0,18.0,5,12,-7
2016,3231,3208,1.0,24.0,55.0,5.5,12.5,18.5,9.0,23.5,13.0,17.0,7.0,3.0,16.5,25.0,64.0,7.0,1.0,5.0,11.0,29.0,20.0,17.0,3.0,7.0,21.0,9,8,1
2016,3246,3421,1.0,29.0,68.0,6.333333333333333,14.333333333333334,20.333333333333332,13.0,32.0,14.0,9.0,4.666666666666667,5.333333333333333,15.333333333333334,13.0,63.0,3.0,2.0,5.0,14.0,17.0,4.0,15.0,4.0,3.0,17.0,3,14,-11
2016,3268,3233,1.0,26.5,57.5,6.5,10.0,12.0,9.5,30.5,15.0,17.0,9.0,1.5,15.5,21.0,65.0,10.0,6.0,7.0,13.0,12.0,12.0,11.0,9.0,1.0,17.0,2,15,-13
2016,3281,3140,1.0,20.5,47.5,6.5,19.0,22.5,7.0,24.5,12.5,18.5,6.5,1.5,20.0,25.0,53.0,4.0,15.0,18.0,4.0,16.0,6.0,14.0,8.0,2.0,30.0,10,7,3
2016,3323,3299,1.0,34.0,63.0,4.666666666666667,16.0,20.0,12.333333333333334,24.333333333333332,20.666666666666668,14.333333333333334,7.0,4.333333333333333,17.666666666666668,22.0,67.0,7.0,10.0,23.0,16.0,16.0,13.0,19.0,14.0,0.0,24.0,1,16,-15
2016,3328,3345,1.0,20.0,58.5,6.0,13.5,16.5,11.5,28.0,11.0,14.5,5.0,9.0,19.5,18.0,64.0,4.0,5.0,13.0,16.0,23.0,11.0,13.0,5.0,3.0,13.0,6,11,-5
2016,3355,3274,1.0,25.5,60.5,7.0,11.5,20.0,13.0,29.0,11.5,14.5,6.5,3.0,18.0,28.0,76.0,6.0,9.0,16.0,17.0,22.0,13.0,10.0,14.0,6.0,22.0,12,5,7
2016,3378,3161,1.0,20.5,63.5,4.5,12.0,15.5,15.0,26.0,7.5,10.5,5.5,1.0,14.0,19.0,53.0,6.0,1.0,2.0,7.0,30.0,11.0,13.0,4.0,3.0,17.0,6,11,-5
2016,3390,3362,1.0,28.5,62.0,9.75,12.5,18.0,12.75,25.75,19.0,11.25,4.0,4.5,16.75,20.0,61.0,2.0,16.0,24.0,7.0,15.0,10.0,10.0,5.0,3.0,24.0,4,13,-9
2016,3400,3106,1.0,28.75,68.0,6.25,10.25,14.75,16.75,27.5,14.0,13.75,10.25,3.5,18.75,12.0,54.0,6.0,12.0,16.0,9.0,20.0,9.0,17.0,3.0,2.0,22.0,2,15,-13
2016,3401,3283,1.0,26.5,62.5,3.0,9.0,12.5,15.0,30.0,12.5,20.0,3.0,6.0,20.0,24.0,71.0,6.0,11.0,20.0,15.0,20.0,10.0,12.0,14.0,2.0,18.0,4,13,-9
2016,3417,3218,1.0,24.0,63.666666666666664,3.3333333333333335,16.0,23.0,16.0,28.333333333333332,13.0,15.333333333333334,9.0,5.333333333333333,21.666666666666668,12.0,60.0,4.0,22.0,30.0,20.0,25.0,11.0,17.0,6.0,4.0,19.0,3,14,-11
2016,3449,3335,1.0,26.0,60.6,9.0,12.6,16.8,6.8,30.6,14.2,10.4,7.2,4.6,13.0,20.0,55.0,7.0,6.0,8.0,8.0,30.0,14.0,17.0,2.0,6.0,11.0,7,10,-3
2016,3124,3120,1.0,30.0,65.25,5.25,11.75,17.0,15.0,28.25,19.75,12.5,9.25,8.0,14.0,23.5,63.0,3.0,10.0,17.0,14.5,20.5,14.5,16.0,9.0,2.5,18.5,1,9,-8
2016,3177,3257,1.0,29.666666666666668,62.666666666666664,10.0,11.0,17.333333333333332,12.333333333333334,26.0,18.666666666666668,9.666666666666666,5.333333333333333,1.6666666666666667,16.666666666666668,31.5,61.5,5.0,11.5,16.5,12.0,27.0,18.0,10.5,6.5,3.5,18.0,6,3,3
2016,3280,3277,1.0,20.666666666666668,62.0,3.3333333333333335,12.666666666666666,18.333333333333332,18.0,18.666666666666668,10.666666666666666,17.0,7.333333333333333,2.6666666666666665,21.0,26.0,56.5,5.5,15.5,20.5,10.5,25.5,10.5,15.5,6.5,2.5,20.5,5,4,1
2016,3326,3452,1.0,27.0,66.66666666666667,8.666666666666666,16.666666666666668,24.0,10.666666666666666,25.333333333333332,12.666666666666666,10.333333333333334,9.333333333333334,6.0,16.666666666666668,27.5,63.0,7.5,15.0,19.0,12.0,30.0,13.5,18.0,5.0,9.5,18.5,3,6,-3
2016,3333,3382,1.0,24.8,59.0,7.2,10.4,14.4,14.4,30.6,16.2,14.6,5.6,5.8,12.2,18.5,50.5,5.0,10.5,14.0,8.0,25.0,10.5,13.5,6.5,3.0,20.0,2,10,-8
2016,3376,3243,1.0,27.666666666666668,62.333333333333336,5.666666666666667,13.0,21.333333333333332,15.666666666666666,28.666666666666668,15.0,13.0,10.333333333333334,5.0,16.0,19.5,55.5,3.0,9.5,17.0,10.5,22.0,13.5,15.5,7.0,6.0,21.0,1,9,-8
2016,3393,3107,1.0,26.666666666666668,67.33333333333333,8.333333333333334,13.166666666666666,19.333333333333332,16.833333333333332,22.666666666666668,10.833333333333334,11.666666666666666,9.833333333333334,3.5,17.5,21.5,52.0,1.5,15.5,24.0,10.5,25.0,13.0,21.5,10.5,1.5,21.0,4,12,-8
2016,3397,3113,1.0,26.25,58.5,3.0,14.25,18.5,15.0,28.25,15.0,15.25,5.0,2.5,15.75,26.5,58.0,7.5,8.5,11.0,11.5,20.5,16.5,15.5,9.5,2.5,20.0,7,2,5
2016,3163,3182,1.0,33.333333333333336,59.833333333333336,8.833333333333334,15.166666666666666,18.5,11.0,28.0,21.5,11.833333333333334,9.5,5.833333333333333,10.166666666666666,26.5,67.5,9.0,12.0,14.5,13.5,23.5,13.5,14.5,7.0,2.0,13.0,1,9,-8
2016,3199,3401,1.0,24.666666666666668,60.0,5.666666666666667,13.0,18.333333333333332,16.0,25.0,13.333333333333334,18.666666666666668,9.666666666666666,3.6666666666666665,19.0,26.5,62.5,3.0,9.0,12.5,15.0,30.0,12.5,20.0,3.0,6.0,20.0,5,4,1
2016,3246,3328,1.0,29.0,68.0,6.333333333333333,14.333333333333334,20.333333333333332,13.0,32.0,14.0,9.0,4.666666666666667,5.333333333333333,15.333333333333334,20.0,58.5,6.0,13.5,16.5,11.5,28.0,11.0,14.5,5.0,9.0,19.5,3,6,-3
2016,3323,3231,1.0,34.0,63.0,4.666666666666667,16.0,20.0,12.333333333333334,24.333333333333332,20.666666666666668,14.333333333333334,7.0,4.333333333333333,17.666666666666668,24.0,55.0,5.5,12.5,18.5,9.0,23.5,13.0,17.0,7.0,3.0,16.5,1,9,-8
2016,3390,3355,1.0,28.5,62.0,9.75,12.5,18.0,12.75,25.75,19.0,11.25,4.0,4.5,16.75,25.5,60.5,7.0,11.5,20.0,13.0,29.0,11.5,14.5,6.5,3.0,18.0,4,12,-8
2016,3400,3281,1.0,28.75,68.0,6.25,10.25,14.75,16.75,27.5,14.0,13.75,10.25,3.5,18.75,20.5,47.5,6.5,19.0,22.5,7.0,24.5,12.5,18.5,6.5,1.5,20.0,2,10,-8
2016,3417,3378,1.0,24.0,63.666666666666664,3.3333333333333335,16.0,23.0,16.0,28.333333333333332,13.0,15.333333333333334,9.0,5.333333333333333,21.666666666666668,20.5,63.5,4.5,12.0,15.5,15.0,26.0,7.5,10.5,5.5,1.0,14.0,3,6,-3
2016,3449,3268,1.0,26.0,60.6,9.0,12.6,16.8,6.8,30.6,14.2,10.4,7.2,4.6,13.0,26.5,57.5,6.5,10.0,12.0,9.5,30.5,15.0,17.0,9.0,1.5,15.5,7,2,5
2016,3390,3323,1.0,28.5,62.0,9.75,12.5,18.0,12.75,25.75,19.0,11.25,4.0,4.5,16.75,34.0,63.0,4.666666666666667,16.0,20.0,12.333333333333334,24.333333333333332,20.666666666666668,14.333333333333334,7.0,4.333333333333333,17.666666666666668,4,1,3
2016,3393,3376,1.0,26.666666666666668,67.33333333333333,8.333333333333334,13.166666666666666,19.333333333333332,16.833333333333332,22.666666666666668,10.833333333333334,11.666666666666666,9.833333333333334,3.5,17.5,27.666666666666668,62.333333333333336,5.666666666666667,13.0,21.333333333333332,15.666666666666666,28.666666666666668,15.0,13.0,10.333333333333334,5.0,16.0,4,1,3
2016,3397,3326,1.0,26.25,58.5,3.0,14.25,18.5,15.0,28.25,15.0,15.25,5.0,2.5,15.75,27.0,66.66666666666667,8.666666666666666,16.666666666666668,24.0,10.666666666666666,25.333333333333332,12.666666666666666,10.333333333333334,9.333333333333334,6.0,16.666666666666668,7,3,4
2016,3449,3246,1.0,26.0,60.6,9.0,12.6,16.8,6.8,30.6,14.2,10.4,7.2,4.6,13.0,29.0,68.0,6.333333333333333,14.333333333333334,20.333333333333332,13.0,32.0,14.0,9.0,4.666666666666667,5.333333333333333,15.333333333333334,7,3,4
2016,3124,3199,1.0,30.0,65.25,5.25,11.75,17.0,15.0,28.25,19.75,12.5,9.25,8.0,14.0,24.666666666666668,60.0,5.666666666666667,13.0,18.333333333333332,16.0,25.0,13.333333333333334,18.666666666666668,9.666666666666666,3.6666666666666665,19.0,1,5,-4
2016,3163,3280,1.0,33.333333333333336,59.833333333333336,8.833333333333334,15.166666666666666,18.5,11.0,28.0,21.5,11.833333333333334,9.5,5.833333333333333,10.166666666666666,20.666666666666668,62.0,3.3333333333333335,12.666666666666666,18.333333333333332,18.0,18.666666666666668,10.666666666666666,17.0,7.333333333333333,2.6666666666666665,21.0,1,5,-4
2016,3333,3177,1.0,24.8,59.0,7.2,10.4,14.4,14.4,30.6,16.2,14.6,5.6,5.8,12.2,29.666666666666668,62.666666666666664,10.0,11.0,17.333333333333332,12.333333333333334,26.0,18.666666666666668,9.666666666666666,5.333333333333333,1.6666666666666667,16.666666666666668,2,6,-4
