Pred,Seed_A,Seed_B,Average_Score_A,Average_FGM_A,Average_FGA_A,Average_FGM3_A,Average_FGA3_A,Average_FTM_A,Average_FTA_A,Average_OR_A,Average_DR_A,Average_Ast_A,Average_TO_A,Average_Stl_A,Average_Blk_A,Average_PF_A,Average_Wins_A,Average_WinsHome_A,Average_WinsAway_A,Average_WinsOT_A,Average_Point diff_A,Average_Point diff win_A,Average_Point diff loss_A,Average_Losses_A,Average_LossesHome_A,Average_LossesAway_A,Average_LossesOT_A,Average_Score_B,Average_FGM_B,Average_FGA_B,Average_FGM3_B,Average_FGA3_B,Average_FTM_B,Average_FTA_B,Average_OR_B,Average_DR_B,Average_Ast_B,Average_TO_B,Average_Stl_B,Average_Blk_B,Average_PF_B,Average_Wins_B,Average_WinsHome_B,Average_WinsAway_B,Average_WinsOT_B,Average_Point diff_B,Average_Point diff win_B,Average_Point diff loss_B,Average_Losses_B,Average_LossesHome_B,Average_LossesAway_B,Average_LossesOT_B,538rating_A,538rating_B,Total_Score_A,Total_FGM_A,Total_FGA_A,Total_FGM3_A,Total_FGA3_A,Total_FTM_A,Total_FTA_A,Total_OR_A,Total_DR_A,Total_Ast_A,Total_TO_A,Total_Stl_A,Total_Blk_A,Total_PF_A,Total_Game played_A,Total_Game Home_A,Total_Game Away_A,Total_Game OT_A,Total_Wins_A,Total_WinsHome_A,Total_WinsAway_A,Total_WinsOT_A,Total_Point diff_A,Total_Point diff win_A,Total_Point diff loss_A,Total_Losses_A,Total_LossesHome_A,Total_LossesAway_A,Total_LossesOT_A,Total_Score_B,Total_FGM_B,Total_FGA_B,Total_FGM3_B,Total_FGA3_B,Total_FTM_B,Total_FTA_B,Total_OR_B,Total_DR_B,Total_Ast_B,Total_TO_B,Total_Stl_B,Total_Blk_B,Total_PF_B,Total_Game played_B,Total_Game Home_B,Total_Game Away_B,Total_Game OT_B,Total_Wins_B,Total_WinsHome_B,Total_WinsAway_B,Total_WinsOT_B,Total_Point diff_B,Total_Point diff win_B,Total_Point diff loss_B,Total_Losses_B,Total_LossesHome_B,Total_LossesAway_B,Total_LossesOT_B,Total_FGA3_AmenoB,Average_LossesHome_AmenoB,Total_LossesAway_AmenoB,Average_WinsOT_AmenoB,Average_WinsAway_AmenoB,Total_Point diff win_AmenoB,Average_Point diff win_AmenoB,Average_FGA_AmenoB,Total_Score_AmenoB,Total_Game played_AmenoB,Total_Wins_AmenoB,Total_Blk_AmenoB,Average_FTA_AmenoB,Average_OR_AmenoB,Total_FGM3_AmenoB,Seed_AmenoB,Total_TO_AmenoB,Average_FTM_AmenoB,Average_Point diff_AmenoB,Average_LossesOT_AmenoB,Average_PF_AmenoB,Total_OR_AmenoB,Total_Ast_AmenoB,Total_Game Away_AmenoB,Total_LossesOT_AmenoB,Average_FGM3_AmenoB,Average_FGA3_AmenoB,Total_FTM_AmenoB,Average_Score_AmenoB,Average_DR_AmenoB,Average_Wins_AmenoB,Average_TO_AmenoB,Average_Stl_AmenoB,Total_Game OT_AmenoB,Total_FGA_AmenoB,Average_Point diff loss_AmenoB,Total_WinsHome_AmenoB,Total_WinsAway_AmenoB,Total_WinsOT_AmenoB,Average_LossesAway_AmenoB,Total_LossesHome_AmenoB,Total_DR_AmenoB,Average_Losses_AmenoB,Average_Ast_AmenoB,Total_FTA_AmenoB,Total_Losses_AmenoB,Average_WinsHome_AmenoB,Total_Stl_AmenoB,Total_Point diff_AmenoB,Total_FGM_AmenoB,Total_PF_AmenoB,538rating_AmenoB,Average_Blk_AmenoB,Total_Point diff loss_AmenoB,Total_Game Home_AmenoB,Average_FGM_AmenoB,ID
0,2,1,80.06060606060606,30.545454545454547,63.54545454545455,3.272727272727273,9.606060606060606,15.696969696969697,22.575757575757574,14.666666666666666,29.848484848484848,20.818181818181817,14.030303030303031,8.181818181818182,5.696969696969697,16.757575757575758,0.9090909090909091,1.0,0.8125,0.0,41.333333333333336,21.242424242424242,-0.5757575757575758,0.09090909090909091,0.0,0.1875,0.0,81.24242424242425,30.181818181818183,60.666666666666664,4.9393939393939394,13.06060606060606,15.93939393939394,21.363636363636363,13.242424242424242,28.09090909090909,18.21212121212121,15.06060606060606,9.454545454545455,4.9393939393939394,14.545454545454545,0.9393939393939394,0.9444444444444444,0.9333333333333333,1.0,43.39393939393939,22.696969696969695,-1.0,0.06060606060606061,0.05555555555555555,0.06666666666666667,0.0,,,2642,1008,2097,108,317,518,745,484,985,687,463,270,188,553,33,17,16,0,30,17,13,0,1364,701,-19,3,0,3,0,2681,996,2002,163,431,526,705,437,927,601,497,312,163,480,33,18,15,1,31,17,14,1,1432,749,-33,2,1,1,0,-114,-0.05555555555555555,2,-1.0,-0.12083333333333335,-48,-1.4545454545454533,2.8787878787878824,-39,0,-1,25,1.212121212121211,1.4242424242424239,-55,1,-34,-0.2424242424242422,-2.0606060606060552,0.0,2.212121212121213,47,86,1,0,-1.6666666666666665,-3.454545454545455,-8,-1.181818181818187,1.7575757575757578,-0.030303030303030387,-1.0303030303030294,-1.2727272727272734,-1,95,0.4242424242424242,0,-1,-1,0.12083333333333333,-1,58,0.030303030303030304,2.6060606060606055,40,1,0.05555555555555558,-42,-68,12,73,,0.7575757575757578,14,-1,0.3636363636363633,2015_3124_3323
0,2,1,75.72727272727273,28.606060606060606,63.96969696969697,5.9393939393939394,16.96969696969697,12.575757575757576,19.636363636363637,17.393939393939394,27.0,16.0,17.060606060606062,8.909090909090908,3.757575757575758,17.727272727272727,0.8787878787878788,0.875,0.8823529411764706,1.0,37.57575757575758,19.96969696969697,-1.1818181818181819,0.12121212121212122,0.125,0.11764705882352941,0.0,75.53125,28.25,59.25,4.84375,13.875,14.1875,21.09375,14.75,27.4375,16.625,14.40625,8.84375,6.46875,14.84375,0.9375,1.0,0.8823529411764706,0.0,45.9375,24.09375,-1.125,0.0625,0.0,0.11764705882352941,0.0,,,2499,944,2111,196,560,415,648,574,891,528,563,294,124,585,33,16,17,1,29,14,15,1,1240,659,-39,4,2,2,0,2417,904,1896,155,444,454,675,472,878,532,461,283,207,475,32,15,17,0,30,15,15,0,1470,771,-36,2,0,2,0,116,0.125,0,1.0,0.0,-112,-4.124053030303031,4.719696969696969,82,1,-1,-83,-1.4573863636363633,2.6439393939393945,41,1,102,-1.6117424242424239,-8.361742424242422,0.0,2.8835227272727266,102,-4,0,0,1.0956439393939394,3.094696969696969,-39,0.19602272727273373,-0.4375,-0.058712121212121215,2.6543560606060623,0.06534090909090828,1,215,-0.05681818181818188,-1,0,1,0.0,2,13,0.058712121212121215,-0.625,-27,2,-0.125,11,-230,40,110,,-2.711174242424242,-3,1,0.3560606060606055,2015_3199_3376
1,1,7,89.72727272727273,35.06060606060606,64.72727272727273,8.363636363636363,20.606060606060606,11.242424242424242,15.636363636363637,13.363636363636363,30.636363636363637,21.636363636363637,12.363636363636363,10.424242424242424,8.090909090909092,11.454545454545455,0.9696969696969697,1.0,0.9375,0.0,84.12121212121212,42.121212121212125,-0.06060606060606061,0.030303030303030304,0.0,0.0625,1.0,75.7741935483871,26.70967741935484,61.064516129032256,6.225806451612903,16.548387096774192,16.129032258064516,21.93548387096774,13.806451612903226,28.741935483870968,14.32258064516129,15.870967741935484,7.225806451612903,5.225806451612903,19.93548387096774,0.8064516129032258,0.8571428571428571,0.7647058823529411,0.0,23.870967741935484,13.870967741935484,-1.935483870967742,0.1935483870967742,0.14285714285714285,0.23529411764705882,0.0,,,2961,1157,2136,276,680,371,516,441,1011,714,408,344,267,378,33,17,16,1,32,17,15,0,2776,1390,-2,1,0,1,1,2349,828,1893,193,513,500,680,428,891,444,492,224,162,618,31,14,17,0,25,12,13,0,740,430,-60,6,2,4,0,167,-0.14285714285714285,-3,0.0,0.17279411764705888,960,28.25024437927664,3.6627565982404775,612,2,7,105,-6.2991202346041035,-0.44281524926686266,83,-6,-84,-4.886608015640274,60.25024437927664,1.0,-8.480938416422285,13,270,-1,1,2.1378299120234603,4.057673509286413,-129,13.95307917888563,1.8944281524926687,0.16324535679374397,-3.5073313782991207,3.198435972629521,1,243,1.8748778103616814,5,2,0,-0.17279411764705882,-2,120,-0.16324535679374388,7.313782991202347,-164,-5,0.1428571428571429,120,2036,329,-240,,2.8651026392961887,58,3,8.350928641251222,2015_3163_3173
1,1,2,80.21875,29.8125,63.03125,5.0,14.96875,15.59375,20.75,15.875,27.21875,16.8125,15.40625,8.9375,3.40625,15.59375,0.9375,0.9375,0.9375,0.0,38.625,20.125,-0.8125,0.0625,0.0625,0.0625,0.0,71.78125,26.125,60.34375,4.75,13.78125,14.78125,19.75,15.1875,26.65625,15.0625,14.375,9.15625,3.96875,14.09375,0.84375,0.9411764705882353,0.7333333333333333,0.0,32.8125,17.9375,-1.53125,0.15625,0.058823529411764705,0.26666666666666666,0.0,,,2567,954,2017,160,479,499,664,508,871,538,493,286,109,499,32,16,16,0,30,15,15,0,1236,644,-26,2,1,1,0,2297,836,1931,152,441,473,632,486,853,482,460,293,127,451,32,17,15,0,27,16,11,0,1050,574,-49,5,1,4,0,38,0.003676470588235295,-3,0.0,0.20416666666666672,70,2.1875,2.6875,270,0,3,-18,1.0,0.6875,8,-1,33,0.8125,5.8125,0.0,1.5,22,56,1,0,0.25,1.1875,26,8.4375,0.5625,0.09375,1.03125,-0.21875,0,86,0.71875,-1,4,0,-0.20416666666666666,0,18,-0.09375,1.75,32,-3,-0.003676470588235281,-7,186,118,48,,-0.5625,23,-1,3.6875,2015_3268_3397
1,1,1,89.72727272727273,35.06060606060606,64.72727272727273,8.363636363636363,20.606060606060606,11.242424242424242,15.636363636363637,13.363636363636363,30.636363636363637,21.636363636363637,12.363636363636363,10.424242424242424,8.090909090909092,11.454545454545455,0.9696969696969697,1.0,0.9375,0.0,84.12121212121212,42.121212121212125,-0.06060606060606061,0.030303030303030304,0.0,0.0625,1.0,80.21875,29.8125,63.03125,5.0,14.96875,15.59375,20.75,15.875,27.21875,16.8125,15.40625,8.9375,3.40625,15.59375,0.9375,0.9375,0.9375,0.0,38.625,20.125,-0.8125,0.0625,0.0625,0.0625,0.0,,,2961,1157,2136,276,680,371,516,441,1011,714,408,344,267,378,33,17,16,1,32,17,15,0,2776,1390,-2,1,0,1,1,2567,954,2017,160,479,499,664,508,871,538,493,286,109,499,32,16,16,0,30,15,15,0,1236,644,-26,2,1,1,0,201,-0.0625,0,0.0,0.0,746,21.996212121212125,1.6960227272727337,394,1,2,158,-5.113636363636363,-2.5113636363636367,116,0,-85,-4.351325757575758,45.496212121212125,1.0,-4.139204545454545,-67,176,0,1,3.3636363636363633,5.6373106060606055,-128,9.508522727272734,3.4176136363636367,0.032196969696969724,-3.0426136363636367,1.4867424242424239,1,119,0.7518939393939394,2,0,0,0.0,-1,140,-0.032196969696969696,4.823863636363637,-148,-1,0.0625,58,1540,203,-121,,4.684659090909092,24,1,5.248106060606062,2015_3163_3268
1,1,1,81.24242424242425,30.181818181818183,60.666666666666664,4.9393939393939394,13.06060606060606,15.93939393939394,21.363636363636363,13.242424242424242,28.09090909090909,18.21212121212121,15.06060606060606,9.454545454545455,4.9393939393939394,14.545454545454545,0.9393939393939394,0.9444444444444444,0.9333333333333333,1.0,43.39393939393939,22.696969696969695,-1.0,0.06060606060606061,0.05555555555555555,0.06666666666666667,0.0,75.53125,28.25,59.25,4.84375,13.875,14.1875,21.09375,14.75,27.4375,16.625,14.40625,8.84375,6.46875,14.84375,0.9375,1.0,0.8823529411764706,0.0,45.9375,24.09375,-1.125,0.0625,0.0,0.11764705882352941,0.0,,,2681,996,2002,163,431,526,705,437,927,601,497,312,163,480,33,18,15,1,31,17,14,1,1432,749,-33,2,1,1,0,2417,904,1896,155,444,454,675,472,878,532,461,283,207,475,32,15,17,0,30,15,15,0,1470,771,-36,2,0,2,0,-13,0.05555555555555555,-1,1.0,0.050980392156862786,-22,-1.3967803030303045,1.4166666666666643,264,1,1,-44,0.2698863636363633,-1.5075757575757578,8,0,36,1.7518939393939394,-2.543560606060609,0.0,-0.29829545454545503,-35,69,-2,0,0.09564393939393945,-0.8143939393939394,72,5.711174242424249,0.6534090909090899,0.0018939393939394478,0.6543560606060606,0.610795454545455,1,106,0.125,2,-1,1,-0.050980392156862744,1,49,-0.0018939393939393923,1.587121212121211,30,0,-0.05555555555555558,29,-38,92,5,,-1.5293560606060606,3,3,1.9318181818181834,2015_3323_3376
1,1,1,89.72727272727273,35.06060606060606,64.72727272727273,8.363636363636363,20.606060606060606,11.242424242424242,15.636363636363637,13.363636363636363,30.636363636363637,21.636363636363637,12.363636363636363,10.424242424242424,8.090909090909092,11.454545454545455,0.9696969696969697,1.0,0.9375,0.0,84.12121212121212,42.121212121212125,-0.06060606060606061,0.030303030303030304,0.0,0.0625,1.0,81.24242424242425,30.181818181818183,60.666666666666664,4.9393939393939394,13.06060606060606,15.93939393939394,21.363636363636363,13.242424242424242,28.09090909090909,18.21212121212121,15.06060606060606,9.454545454545455,4.9393939393939394,14.545454545454545,0.9393939393939394,0.9444444444444444,0.9333333333333333,1.0,43.39393939393939,22.696969696969695,-1.0,0.06060606060606061,0.05555555555555555,0.06666666666666667,0.0,,,2961,1157,2136,276,680,371,516,441,1011,714,408,344,267,378,33,17,16,1,32,17,15,0,2776,1390,-2,1,0,1,1,2681,996,2002,163,431,526,705,437,927,601,497,312,163,480,33,18,15,1,31,17,14,1,1432,749,-33,2,1,1,0,249,-0.05555555555555555,0,-1.0,0.004166666666666652,641,19.42424242424243,4.060606060606069,280,0,1,104,-5.727272727272727,0.1212121212121211,113,0,-89,-4.696969696969697,40.727272727272734,1.0,-3.09090909090909,4,113,1,1,3.424242424242424,7.545454545454545,-155,8.484848484848484,2.5454545454545467,0.030303030303030276,-2.6969696969696972,0.9696969696969688,0,134,0.9393939393939394,0,1,-1,-0.004166666666666666,-1,84,-0.030303030303030304,3.4242424242424256,-189,-1,0.05555555555555558,32,1344,161,-102,,3.1515151515151523,31,-1,4.878787878787879,2015_3163_3323
1,12,5,71.03225806451613,27.774193548387096,56.806451612903224,2.3548387096774195,7.967741935483871,13.129032258064516,19.032258064516128,13.483870967741936,24.64516129032258,16.193548387096776,14.419354838709678,10.193548387096774,2.4838709677419355,16.258064516129032,0.8709677419354839,1.0,0.7894736842105263,0.0,37.354838709677416,19.451612903225808,-0.7741935483870968,0.12903225806451613,0.0,0.21052631578947367,0.0,78.0,28.666666666666668,66.4,5.933333333333334,18.833333333333332,14.733333333333333,22.066666666666666,16.6,25.566666666666666,15.066666666666666,21.366666666666667,12.5,4.6,22.0,0.7333333333333333,0.8125,0.6428571428571429,1.0,17.4,12.3,-3.6,0.26666666666666666,0.1875,0.35714285714285715,0.0,80.9,83.36,2202,861,1761,73,247,407,590,418,764,502,447,316,77,504,31,12,19,0,27,12,15,0,1158,603,-24,4,0,4,0,2340,860,1992,178,565,442,662,498,767,452,641,375,138,660,30,16,14,1,22,13,9,1,522,369,-108,8,3,5,0,-318,-0.1875,-1,-1.0,0.14661654135338342,234,7.151612903225807,-9.593548387096781,-138,1,5,-61,-3.0344086021505383,-3.1161290322580655,-105,7,-194,-1.6043010752688165,19.954838709677418,0.0,-5.741935483870968,-80,50,5,0,-3.578494623655914,-10.86559139784946,-35,-6.967741935483872,-0.9215053763440864,0.1376344086021506,-6.947311827956989,-2.306451612903226,-1,-231,2.8258064516129036,-1,6,-1,-0.14661654135338348,-3,-3,-0.13763440860215054,1.1268817204301094,-72,-4,0.1875,-59,636,1,-156,-2.4599999999999937,-2.116129032258064,84,-4,-0.8924731182795718,2016_3107_3196
1,2,15,63.61290322580645,23.612903225806452,57.29032258064516,5.032258064516129,15.67741935483871,11.35483870967742,15.709677419354838,13.67741935483871,22.967741935483872,14.709677419354838,14.741935483870968,8.935483870967742,2.4193548387096775,16.612903225806452,0.8064516129032258,0.7647058823529411,0.8571428571428571,0.5,18.516129032258064,11.258064516129032,-2.0,0.1935483870967742,0.23529411764705882,0.14285714285714285,0.5,68.96428571428571,25.285714285714285,60.785714285714285,7.535714285714286,22.785714285714285,10.857142857142858,15.892857142857142,12.321428571428571,24.607142857142858,13.071428571428571,14.964285714285714,9.821428571428571,4.142857142857143,16.857142857142858,0.8571428571428571,0.7857142857142857,0.9285714285714286,1.0,17.928571428571427,10.642857142857142,-1.6785714285714286,0.14285714285714285,0.21428571428571427,0.07142857142857142,0.0,91.32,71.42,1972,732,1776,156,486,352,487,424,712,456,457,277,75,515,31,17,14,2,25,13,12,1,574,349,-62,6,4,2,1,1931,708,1702,211,638,304,445,345,689,366,419,275,116,472,28,14,14,1,24,11,13,1,502,298,-47,4,3,1,0,-152,0.021008403361344546,1,-0.5,-0.07142857142857151,51,0.6152073732718897,-3.4953917050691246,41,3,1,-41,-0.18317972350230427,1.3559907834101388,-55,-13,38,0.4976958525345623,0.587557603686637,0.5,-0.2442396313364057,79,90,0,1,-2.5034562211981566,-7.108294930875575,48,-5.35138248847926,-1.6394009216589858,-0.05069124423963134,-0.22235023041474555,-0.8859447004608292,1,74,-0.3214285714285714,2,-1,0,0.07142857142857142,1,23,0.05069124423963134,1.638248847926267,42,2,-0.021008403361344574,2,72,24,43,19.89999999999999,-1.7235023041474657,-15,3,-1.6728110599078327,2016_3113_3308
1,9,8,62.193548387096776,24.096774193548388,58.16129032258065,4.129032258064516,15.258064516129032,9.870967741935484,15.903225806451612,13.451612903225806,21.838709677419356,13.161290322580646,18.096774193548388,11.35483870967742,2.967741935483871,18.451612903225808,0.6129032258064516,0.6428571428571429,0.5882352941176471,0.6666666666666666,6.064516129032258,8.225806451612904,-5.193548387096774,0.3870967741935484,0.35714285714285715,0.4117647058823529,0.3333333333333333,67.0,25.90625,57.1875,2.96875,9.875,12.21875,18.65625,10.65625,25.4375,13.0625,14.3125,7.90625,3.625,16.9375,0.71875,0.7857142857142857,0.6666666666666666,1.0,13.625,9.3125,-2.5,0.28125,0.21428571428571427,0.3333333333333333,0.0,80.17,82.19,1928,747,1803,128,473,306,493,417,677,408,561,352,92,572,31,14,17,3,19,9,10,2,188,255,-161,12,5,7,1,2144,829,1830,95,316,391,597,341,814,418,458,253,116,542,32,14,18,1,23,11,12,1,436,298,-80,9,3,6,0,157,0.14285714285714288,1,-0.33333333333333337,-0.07843137254901955,-43,-1.086693548387096,0.9737903225806477,-216,-1,-4,-24,-2.753024193548388,2.795362903225806,33,1,103,-2.347782258064516,-7.560483870967742,0.3333333333333333,1.5141129032258078,76,-10,-1,1,1.160282258064516,5.383064516129032,-85,-4.806451612903224,-3.598790322580644,-0.10584677419354838,3.784274193548388,3.44858870967742,2,-27,-2.693548387096774,-2,-2,1,0.0784313725490196,2,-137,0.10584677419354838,0.0987903225806459,-104,3,-0.1428571428571428,99,-248,-82,30,-2.019999999999996,-0.657258064516129,-81,0,-1.809475806451612,2016_3120_3385
1,1,16,77.73529411764706,30.0,61.61764705882353,3.4705882352941178,9.352941176470589,14.264705882352942,21.529411764705884,14.617647058823529,31.176470588235293,20.794117647058822,15.382352941176471,8.705882352941176,6.088235294117647,14.794117647058824,0.9705882352941176,1.0,0.9375,0.0,49.23529411764706,24.823529411764707,-0.20588235294117646,0.029411764705882353,0.0,0.0625,0.0,75.29032258064517,26.225806451612904,65.0,10.387096774193548,28.06451612903226,12.451612903225806,17.774193548387096,13.516129032258064,29.419354838709676,15.580645161290322,14.03225806451613,7.935483870967742,5.129032258064516,15.419354838709678,0.7096774193548387,0.7333333333333333,0.6875,0.3333333333333333,21.225806451612904,14.064516129032258,-3.4516129032258065,0.2903225806451613,0.26666666666666666,0.3125,0.6666666666666666,101.59,72.69,2643,1020,2095,118,318,485,732,497,1060,707,523,296,207,503,34,18,16,0,33,18,15,0,1674,844,-7,1,0,1,0,2334,813,2015,322,870,386,551,419,912,483,435,246,159,478,31,15,16,3,22,11,11,1,658,436,-107,9,4,5,2,-552,-0.26666666666666666,-4,-0.3333333333333333,0.25,408,10.759013282732449,-3.382352941176471,309,3,11,48,3.755218216318788,1.101518026565465,-204,-15,88,1.813092979127136,28.009487666034154,-0.6666666666666666,-0.6252371916508537,78,224,0,-2,-6.91650853889943,-18.71157495256167,99,2.4449715370018907,1.7571157495256173,0.2609108159392789,1.3500948766603411,0.7703984819734337,-3,80,3.24573055028463,7,4,-1,-0.25,-4,148,-0.26091081593927895,5.2134724857685,181,-8,0.2666666666666667,50,1016,207,25,28.900000000000006,0.9592030360531307,100,3,3.774193548387096,2016_3124_3225
1,6,11,80.96969696969697,31.393939393939394,68.54545454545455,8.818181818181818,25.575757575757574,9.363636363636363,13.272727272727273,14.151515151515152,25.303030303030305,20.90909090909091,13.242424242424242,9.606060606060606,2.5454545454545454,15.424242424242424,0.7575757575757576,0.7368421052631579,0.7857142857142857,0.0,32.54545454545455,18.666666666666668,-2.393939393939394,0.24242424242424243,0.2631578947368421,0.21428571428571427,0.0,69.46875,25.125,65.53125,6.78125,21.9375,12.4375,17.75,17.375,29.0625,12.53125,13.4375,7.03125,5.59375,18.15625,0.84375,0.875,0.8125,0.6666666666666666,30.8125,17.5,-2.09375,0.15625,0.125,0.1875,0.3333333333333333,90.08,83.04,2672,1036,2262,291,844,309,438,467,835,690,437,317,84,509,33,19,14,0,25,14,11,0,1074,616,-79,8,5,3,0,2223,804,2097,217,702,398,568,556,930,401,430,225,179,581,32,16,16,3,27,14,13,2,986,560,-67,5,2,3,1,142,0.1381578947368421,0,-0.6666666666666666,-0.0267857142857143,56,1.1666666666666679,3.0142045454545467,449,1,-2,-95,-4.477272727272727,-3.2234848484848477,74,-5,7,-3.0738636363636367,1.7329545454545467,-0.3333333333333333,-2.732007575757576,-89,289,-2,-1,2.0369318181818183,3.6382575757575744,-89,11.500946969696969,-3.7594696969696955,-0.08617424242424243,-0.1950757575757578,2.5748106060606055,-3,165,-0.30018939393939403,0,-2,-2,0.026785714285714274,3,-95,0.08617424242424243,8.37784090909091,-130,3,-0.13815789473684215,92,88,232,-72,7.039999999999992,-3.0482954545454546,-12,3,6.2689393939393945,2016_3177_3241
0,8,9,71.8125,27.6875,67.3125,4.375,13.875,12.0625,17.78125,18.21875,30.375,16.09375,17.28125,7.1875,5.0,16.15625,0.8125,0.8,0.8235294117647058,0.6666666666666666,19.3125,11.25,-1.59375,0.1875,0.2,0.17647058823529413,0.3333333333333333,65.3,23.3,56.46666666666667,7.066666666666666,21.533333333333335,11.633333333333333,17.8,9.5,26.333333333333332,14.966666666666667,15.333333333333334,9.166666666666666,4.833333333333333,14.833333333333334,0.6,0.7222222222222222,0.4166666666666667,1.0,7.866666666666666,10.366666666666667,-6.433333333333334,0.4,0.2777777777777778,0.5833333333333334,0.0,82.9,80.28,2298,886,2154,140,444,386,569,583,972,515,553,230,160,517,32,15,17,3,26,12,14,2,618,360,-51,6,3,3,1,1959,699,1694,212,646,349,534,285,790,449,460,275,145,445,30,18,12,1,18,13,5,1,236,311,-193,12,5,7,0,-202,-0.07777777777777778,-4,-0.33333333333333337,0.40686274509803916,49,0.8833333333333329,10.845833333333331,339,2,8,15,-0.01875000000000071,8.71875,-72,-1,93,0.42916666666666714,11.445833333333333,0.3333333333333333,1.322916666666666,298,66,5,1,-2.6916666666666664,-7.658333333333335,37,6.512500000000003,4.041666666666668,0.21250000000000002,1.947916666666666,-1.979166666666666,2,460,4.839583333333334,-1,9,1,-0.4068627450980392,-2,182,-0.21250000000000002,1.1270833333333332,35,-6,0.07777777777777783,-45,382,187,72,2.6200000000000045,0.16666666666666696,142,-3,4.387499999999999,2016_3203_3243
0,14,3,63.370370370370374,22.77777777777778,54.44444444444444,4.296296296296297,12.407407407407407,13.518518518518519,18.11111111111111,13.148148148148149,24.48148148148148,13.37037037037037,14.0,5.592592592592593,3.2962962962962963,17.25925925925926,0.8888888888888888,0.8181818181818182,0.9375,0.0,18.22222222222222,11.74074074074074,-2.6296296296296298,0.1111111111111111,0.18181818181818182,0.0625,0.0,71.71875,26.34375,61.1875,5.65625,17.375,13.375,18.6875,15.59375,23.09375,16.0,15.34375,9.71875,2.78125,17.46875,0.78125,0.7058823529411765,0.8666666666666667,0.0,25.4375,14.25,-1.53125,0.21875,0.29411764705882354,0.13333333333333333,0.0,66.93,92.24,1711,615,1470,116,335,365,489,355,661,361,378,151,89,466,27,11,16,0,24,9,15,0,492,317,-71,3,2,1,0,2295,843,1958,181,556,428,598,499,739,512,491,311,89,559,32,17,15,0,25,12,13,0,814,456,-49,7,5,2,0,-221,-0.11229946524064172,-1,0.0,0.0708333333333333,-139,-2.5092592592592595,-6.743055555555557,-584,-5,-1,0,-0.5763888888888893,-2.445601851851851,-65,11,-113,0.14351851851851904,-7.215277777777779,0.0,-0.20949074074074048,-144,-151,1,0,-1.3599537037037033,-4.9675925925925934,-63,-8.348379629629626,1.387731481481481,0.10763888888888884,-1.34375,-4.126157407407407,0,-488,-1.0983796296296298,-3,2,0,-0.07083333333333333,-3,-78,-0.1076388888888889,-2.6296296296296298,-109,-4,0.11229946524064172,-160,-322,-228,-93,-25.309999999999988,0.5150462962962963,-22,-6,-3.5659722222222214,2016_3146_3257
0,13,4,74.66666666666667,27.3,60.666666666666664,7.7,20.566666666666666,12.366666666666667,17.2,13.833333333333334,29.4,17.366666666666667,14.6,4.733333333333333,3.2,14.7,0.7333333333333333,1.0,0.5789473684210527,1.0,20.533333333333335,12.966666666666667,-2.7,0.26666666666666666,0.0,0.42105263157894735,0.0,76.09375,27.5625,62.78125,5.65625,18.3125,15.3125,19.90625,14.65625,28.4375,16.34375,17.03125,8.40625,4.125,20.46875,0.75,0.7647058823529411,0.7333333333333333,1.0,23.625,14.0625,-2.25,0.25,0.23529411764705882,0.26666666666666666,0.0,72.64,90.07,2240,819,1820,231,617,371,516,415,882,521,438,142,96,441,30,11,19,1,22,11,11,1,616,389,-81,8,0,8,0,2435,882,2009,181,586,490,637,469,910,523,545,269,132,655,32,17,15,1,24,13,11,1,756,450,-72,8,4,4,0,31,-0.23529411764705882,4,0.0,-0.15438596491228063,-61,-1.0958333333333332,-2.1145833333333357,-195,-2,-2,-36,-2.7062500000000007,-0.8229166666666661,50,9,-107,-2.945833333333333,-3.091666666666665,0.0,-5.768750000000001,-54,-2,4,0,2.04375,2.2541666666666664,-119,-1.4270833333333286,0.9624999999999986,-0.01666666666666672,-2.4312500000000004,-3.6729166666666666,0,-189,-0.4500000000000002,-2,0,0,0.15438596491228068,-4,-28,0.016666666666666663,1.0229166666666671,-121,0,0.23529411764705888,-127,-140,-63,-214,-17.429999999999993,-0.9249999999999998,-9,-6,-0.2624999999999993,2016_3125_3277
