Season,target,PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9,PCA10,PCA11,PCA12,PCA13,PCA14,PCA15,PCA16,PCA17,PCA18,PCA19,PCA20
2015,1,-7.958460599,1.353603614,-0.252531208,0.1704233,-1.264962171,0.307859248,1.976122201,1.16027449,0.428886718,-0.276054009,-4.671025347,0.830559855,-1.662745536,1.831197026,-0.538733955,0.537345993,-0.2212547,0.729645152,0.817603452,-1.475865167
2015,1,-4.041960067,-0.39831347,1.229000445,1.446501645,-0.282275349,-2.805416254,-3.210875126,2.171838628,4.664232948,2.048632591,0.801942028,-0.880231565,1.839744451,-0.626418279,2.568480525,-0.467037178,-1.761397228,1.300234487,-1.80769352,0.440974224
2015,1,-1.332409384,-0.966629037,4.281896769,5.330499476,2.415094217,-0.267547112,-1.743250797,-3.954331842,-0.738963647,-4.302461729,-1.546104517,-2.767124459,-0.914432438,4.700431292,-0.352848057,2.002584404,-4.174091039,1.276265349,0.465007966,0.691168359
2015,1,-12.42115111,-3.691358264,-5.753958662,0.451649734,0.184820437,3.197102349,-1.686217424,-1.713434894,-1.647679746,0.607365285,0.696599814,1.363143194,-0.354777311,1.006119156,-3.083738998,-1.64829879,0.49851331,1.207050987,1.365225954,0.63684485
2015,1,-7.220698689,0.500512214,4.649908643,0.121423744,7.004921437,0.700872686,-1.364083896,-1.034290888,-0.469574587,-0.043725565,1.8195436,-5.105045103,0.585140806,1.478911038,1.997758266,-0.000542646,0.22178289,-0.377184798,-1.435107076,-2.006353357
2015,1,-2.337702902,-0.409811578,-0.151686361,-0.093391927,0.776140018,2.499671016,-5.385543112,3.270745576,0.33754692,-2.960589798,-3.872056698,0.679109937,-2.4556312,-3.946159224,0.522948188,-2.013080188,-0.278224957,-1.026349771,0.539416562,3.555877752
2015,1,-6.621230816,-0.289718872,1.778964269,0.073329737,2.322214274,-0.319408874,-1.529925206,-0.974295362,1.361819814,-1.146701956,-0.240552116,-0.596634799,2.618113328,0.068832811,2.953143609,-0.943863576,1.059260815,-0.184104646,-0.451993487,-1.16509793
2015,1,-1.030162815,2.404231611,-3.555122586,2.306684982,-1.700545048,-0.699330057,-2.57385962,4.891441884,-1.735107133,0.504562696,0.806728636,0.979350445,1.137418502,0.289545863,3.015588731,-3.448427143,2.811895376,-0.016242077,-2.154670838,-2.646498485
2015,1,-5.58138841,-4.242967322,-3.121763452,1.016123013,-2.333290179,-1.579951935,-0.279964573,2.071825692,-0.344162597,1.6542846,-2.1235807,0.740671672,-2.364383876,1.104108832,0.662139022,0.906121952,-3.298674178,-1.072634062,-0.407242104,-2.459281871
2015,1,-9.813720286,3.079100024,2.307363603,-0.085223671,3.0436564,1.269223599,-2.618325073,2.645342171,4.467927497,2.410330456,2.170465088,2.40925178,0.2760872,-1.847147536,0.936042107,-3.080524529,-0.305774095,-2.730547983,1.044362692,1.663175189
2015,1,-13.39079014,1.383060672,-5.089019706,-2.772153132,-0.684132292,0.157162908,-0.791095552,-1.133070286,-2.204229335,4.153551527,0.335506682,-1.903553523,-2.220260196,-1.051597393,3.427192542,-2.783094392,-1.00383514,2.988674559,-1.309447753,2.179729968
2015,1,-5.791980997,1.212012998,3.863432647,-0.219738366,0.165954494,-1.633750889,-5.224784434,0.140766868,0.062770402,-0.896733662,-1.948582579,-1.916947731,1.472300064,1.632247304,2.608319244,-4.240811663,0.927721809,1.746094405,0.025011788,0.885958922
2015,1,-7.650920108,-0.160928076,-7.160005286,-2.950111943,-1.485802608,-1.435398145,-3.861401878,0.526820725,-2.275594663,0.009706068,0.798593754,-2.517024034,-2.173514233,0.702671787,-0.777858735,-1.522740064,-0.101641488,-0.279073297,-1.692631649,-0.375747694
2015,1,-7.984445136,1.370666744,0.262008548,0.195960327,-1.672387289,-0.597673065,2.520468931,1.755017537,-0.643672111,-0.886760028,-5.294128125,-0.334701206,-1.843521825,2.422709598,1.202800146,-0.3316094,-3.53457739,0.450317731,-1.588751197,-1.519726409
2015,1,-11.93642046,-3.961736058,-6.669087541,-0.489466646,-3.375198597,2.023290535,-1.778168153,-2.593890834,-2.418742511,1.172352609,-0.050884375,0.717655802,-0.753781916,2.257239595,-4.253660787,1.115533752,-0.147888021,1.728654798,-0.401623653,1.285944075
2015,1,2.814313494,1.761665051,-6.407238822,7.025595287,-3.106113595,-0.24786979,3.947769216,3.486643277,0.154064747,-0.745101737,-6.831476461,2.501607393,0.316073667,5.011657405,0.250544772,0.178327988,2.515096233,-0.949066911,-2.612072904,-3.642397402
2015,1,-6.070681389,-1.110980203,1.21443211,-0.805817111,-1.247725618,-1.315844557,-2.216857701,-1.635511765,0.268989054,0.680936118,0.928541484,-1.639785285,3.394176154,0.888376653,0.939295266,-2.376724729,-0.113291981,0.689567264,-1.536217858,0.990977369
2015,1,-8.967132581,3.436732836,0.936347574,-0.744614593,-1.563507565,-0.93926669,-3.93724606,3.368765928,4.585184204,2.087001844,-0.123513722,3.291142941,-0.751320718,-1.252869973,1.492741392,-1.462231729,0.434220905,-0.808692148,3.048347767,0.342836694
2015,1,-6.70833671,0.484975421,-7.654170863,-3.601959443,-5.254358189,-2.924695666,-5.438283897,1.018418717,-1.13472903,0.419040421,-1.622393498,-0.634733227,-3.141164431,0.184583563,-0.521073605,-1.180351145,0.201400717,-1.225573382,-1.579619802,1.088945477
2015,1,-6.69931191,1.08525212,-0.018342775,-0.39917881,-4.890278474,-0.550318882,2.114048198,0.611106968,0.372881802,-1.154660169,-5.068441348,1.015667851,0.031492754,2.227486336,-2.111251994,0.475359646,-2.461241636,0.9054908,-1.896423289,-0.641732565
2015,1,-11.80697647,-3.705612826,-6.179503366,-0.099035175,-2.710355781,0.900716538,-3.630686845,0.188582917,-1.794045522,1.704109317,1.02770555,0.445643088,-0.290942144,1.549182085,0.267524279,-5.790832678,-0.031698413,1.715055487,2.327147796,0.446151561
2015,1,-5.702119074,-0.270475407,0.365335686,-0.43759917,-3.386856728,-1.504551454,-2.196080083,-0.944170335,1.412880647,-0.779621556,-2.482227754,1.67095108,1.777449666,1.290744819,-0.777800705,0.660091871,1.499047737,1.06128313,-1.63459049,-0.874756315
2015,1,-11.79638135,-4.038069991,-6.370574824,-1.052970999,-3.254519448,1.562316956,-2.634589486,-2.105407592,-2.032016012,2.295905194,1.7572358,-0.855493208,0.233115143,0.870751126,-1.884361514,-0.575730013,-1.073997009,2.03706111,-0.30285165,3.168690273
2015,1,-6.658391985,0.005295754,-6.275202469,-2.724656646,-2.700160804,-2.116075784,-4.59437385,0.70061947,-1.372337539,-0.038196743,-0.317677236,-1.590923055,-0.640477948,0.341468406,0.134437445,-4.928463736,-0.399528584,-1.520767751,-1.429233206,-0.306597519
2015,1,-10.92616469,-3.653816677,-7.010090553,-1.281203808,-6.331427154,-0.449714942,-3.535299362,-1.714765116,-1.212752266,2.911363029,-0.322729039,0.206357975,-1.298252048,1.721742425,-0.507013269,-0.236214364,0.750743996,1.150180613,1.081085318,1.143564543
2016,1,7.529689069,11.02021204,3.876647664,6.804648107,0.1388817,-1.100199261,-4.573251862,-2.04954692,-1.101777965,-3.685949212,-9.535791364,2.505293467,3.732611348,-1.142134252,-2.460796006,-1.496130334,-1.50007604,3.557502492,-0.81271987,1.105150326
2016,1,-0.846325552,-1.188916325,5.042516807,6.729260841,4.350036816,2.874417106,-2.095939318,-3.795218116,0.573521441,-5.685489306,0.823387024,1.4114397,2.400325723,3.506007041,-6.475361962,-1.577672019,0.507706721,1.807936177,2.193631847,2.164763442
2016,1,1.43640759,4.163222042,7.507318041,-1.970611392,7.220144717,-0.31792777,-2.59756974,4.440076714,0.661094212,-2.374022602,3.068419059,-1.913004705,1.914102449,-2.530159421,-0.033264303,-2.454147484,-3.884180918,5.006718585,2.896547036,4.235361866
2016,1,-14.33315778,1.122239704,-3.870400938,-2.000215986,6.909220712,4.767593357,3.507457303,-4.603950164,-1.726254964,1.98195165,2.228557309,-1.658825627,-1.562815909,-2.819587037,-1.881768202,5.417965662,0.380262701,0.990370127,0.154325934,0.078506801
2016,1,2.948121327,-0.37394103,-6.104041205,2.920277087,1.910925633,5.755453133,-2.911186888,0.942433209,-0.7853506,-2.792448862,1.16057691,5.624429102,-1.984880505,3.053168262,-3.876677382,-1.383046071,5.028892744,-0.495295296,1.369286855,-5.565264825
2016,1,9.126724275,0.951710342,5.679730705,-0.246900604,-5.450217798,6.112877505,-3.419107506,-4.258388323,-0.50803448,0.137605093,-7.942002664,9.393276886,2.392900058,-4.063302706,-3.276723279,-2.282907429,0.885261378,0.337582933,-2.16844178,2.507910157
2016,1,-3.275496064,-2.459463994,-1.325694441,-0.321420706,3.434513132,4.455095144,-1.322704444,-0.396596833,-2.216944361,-1.531838535,0.850923531,-2.584644112,-1.917331848,-0.728932412,-3.655600918,4.66918047,1.230536023,1.750581144,-0.524237135,-2.310822273
2016,1,-1.673465011,-3.821354828,1.943209546,3.170366791,4.911303079,-0.194082656,1.720518115,1.590669173,-0.17153577,-1.445734113,0.507275487,-1.23431846,2.134871771,0.026913834,3.2512512,-0.420435254,-1.093934632,1.827938112,-3.156770147,-2.721020583
2016,1,-4.624375694,2.488529617,1.300538083,-0.842554194,8.085506189,1.438284354,0.33600101,1.295228994,2.199384037,-5.659469758,0.378533341,1.745782611,3.094516096,-5.415580031,0.846697775,-1.334032776,-1.644688108,-4.301104047,2.262747433,2.492587093
2016,1,-2.237453425,-1.251234276,-8.275613512,-0.469494602,-3.415189303,3.944075061,5.746539403,2.069223267,-1.456798894,-4.673175707,-2.480010259,4.831284935,1.579845027,-1.840387029,-1.467981637,2.442927722,-0.052232504,3.219292488,1.146404992,-2.395148233
2016,1,-6.761635856,-1.726605352,-0.447657956,2.858812823,7.702831544,2.912030746,7.750378566,-2.273816399,-1.088727958,4.357729343,-1.060689527,4.186675607,-2.020751996,-3.035640484,-7.391960973,2.844506548,1.218386267,-2.608070615,-2.538267732,1.821525136
2016,1,-9.769328339,1.384240544,2.54088579,1.300871315,8.052049027,4.332528245,2.772410338,1.53689499,-0.150594596,-1.474089736,-0.864493865,0.099888904,1.452118606,-1.965481128,1.026718932,-3.464083088,-2.513943066,-0.336525382,0.278143673,4.189343709
2016,1,3.908045577,0.153164557,10.62423534,7.600647383,0.728384639,-2.627013172,-1.028939361,6.584141034,-3.797430886,-0.656222578,-1.098790306,-1.770389462,5.548116135,-2.209473267,3.446275761,-8.173393687,0.460533801,0.502400236,-3.042321991,-3.203554213
2016,1,1.292205263,2.237498401,-0.134825379,-2.454848359,3.653674964,3.139785043,-2.406745616,2.998224416,-0.985204698,-4.911836474,-1.914004073,1.654220306,-0.858689786,-6.736207762,-0.747388496,1.733960011,2.239890531,-0.649715872,3.27905586,0.499027991
2016,1,-9.992199815,2.844167976,2.020533741,0.978100602,2.333565968,2.068581278,0.382511642,0.859000353,3.778936301,0.660399009,-0.35555932,4.050523433,0.17749645,0.669744476,-3.351404474,1.553542542,-0.919405108,-0.672443341,-3.152325635,-1.077458415
2016,1,-3.910350928,2.513331939,2.84259662,4.948549559,2.375051268,0.469073867,1.369215352,3.108525884,-0.409098175,1.432673711,0.543110895,-1.20541769,-1.017193213,2.448943691,-1.888738299,2.067839792,-0.895134265,0.564955376,-2.646113132,0.314667397
2016,1,-14.50984271,-4.21891096,-3.889805616,1.243382584,8.309630561,5.787705992,0.318337827,-3.33186853,-4.690455606,-2.429281466,3.142395125,-3.407022626,2.262317825,0.438129575,-0.551263724,-1.808631084,-3.678970992,3.604997723,2.223191766,2.256654381
2016,1,3.889236784,-3.303216492,-9.055343105,-8.621316768,6.585575557,-3.530153553,1.873771909,-1.803703466,2.890326019,-5.419004446,2.288983153,-1.744421631,2.228539981,0.629248463,-1.767233773,6.081856471,3.262248732,-2.973591622,4.745832879,-1.410371659
2016,1,-7.292878888,1.505166956,5.515947907,1.020640375,9.081378135,1.857309032,-2.648803744,-1.289962111,0.706218698,-1.871460006,-0.323364493,-2.125633414,1.036627938,-0.138945656,2.514329031,-1.431364966,2.153765783,-1.380617498,0.998197011,1.010911282
2016,1,0.131364262,-7.773343943,4.756348867,-5.371906263,-0.559535211,0.775437766,7.858731622,0.364160145,-2.194106537,-0.454314037,-3.594741868,-7.709654431,-1.768504525,-4.57378996,-2.70731646,4.038256184,-2.001676562,2.003203327,-2.236782955,1.515794401
2016,1,-6.72780167,4.123547933,-0.030642657,2.607663541,10.25789889,8.676583698,3.463300527,2.020283477,-0.596829398,-3.093127356,1.709980605,1.978244088,-0.397954248,-0.756602944,-6.590113611,5.171129186,0.651315931,-1.818824372,-1.277112721,0.225922157
2016,1,-8.494189589,-1.244823515,1.547211884,0.847347589,8.734146257,2.419276375,1.634611493,-3.600260502,-0.14228786,-1.22225542,2.604757089,-3.206300573,2.659903579,2.214960965,1.26417477,3.917443851,3.599543922,0.685804512,0.498034805,-4.088462285
2016,1,-0.875578797,-2.106222938,6.044197421,8.60766115,6.893078,-6.415691345,4.021485278,0.935281462,-1.110933646,-8.654428795,-4.270964606,-0.779571716,3.352134693,4.389474183,3.450784056,-4.534098654,-0.383471864,1.487541812,-1.838011671,-3.519904506
2016,1,-9.194981058,0.63787143,-5.948676057,0.291828671,5.866006631,2.298118364,-1.748956677,-0.866648227,-2.815255431,-5.90555572,-3.287601231,0.333851802,-1.363522631,1.702544837,-3.357416243,-0.706364776,2.608056136,0.927005961,1.365400525,-3.993390291
2016,1,-1.594534594,1.402947834,-3.323656926,4.033146698,1.515334421,0.892936622,4.248566468,-0.126204666,0.556443715,-1.170590944,0.265323463,-0.22609956,1.287195237,-3.262493838,-3.482553461,3.500347856,-0.47880102,-1.054311334,-5.324930729,0.610559009
2016,1,1.021761552,-1.208602536,-0.634279238,1.524031041,2.828765914,-3.703490932,4.064806726,1.22572762,1.089274889,0.931840507,-3.738176657,0.386009053,-3.341313728,-0.225832767,-3.340107905,4.956695975,3.634723505,-1.950064473,2.944893028,-3.96823695
2016,1,-0.852089753,1.727672284,4.679917721,2.302167356,4.732880923,1.753788615,4.764127663,0.789864031,1.117438123,-0.423413452,5.788516109,-2.395268739,0.589411744,-6.283190371,0.385615584,4.752445559,-2.866082818,-4.181171658,-3.253460807,1.782306182
2016,1,-7.686579405,-4.457884973,-1.502310991,4.521812898,8.252083993,3.606929101,0.695435143,1.511978019,-1.072021463,-0.569737124,0.190627243,3.561651473,-1.091248213,1.921764833,-1.279673075,-6.542197865,2.549209923,-1.250621621,2.489679942,-4.957044972
2016,1,-7.206148379,0.065683818,2.232252787,3.825410367,10.49044606,2.820062055,-2.401321577,3.025153182,3.904309674,-0.402411115,2.43959404,1.345172821,1.621385789,-2.316086518,0.846483173,-1.695644264,1.652557672,1.237934841,0.883713965,1.208658445
2016,1,-5.187484778,0.185976706,-1.630272859,-0.575636187,4.038545993,2.231791341,1.38329036,-0.757867091,2.362773401,-0.191672846,-2.919776389,1.422929594,-1.82856867,-1.006765341,-1.143998457,1.239440506,5.622893591,-2.103276419,2.137974921,-3.977741632
2016,1,-4.204310644,3.851649054,-0.453378804,2.169817681,-0.733982536,2.925124645,-2.621300264,2.753846244,2.58478643,-5.419694099,-4.935235948,7.098250939,-1.181659736,-5.339269091,-1.186947005,-2.277421444,1.880114627,2.657217281,-1.771716818,0.725987538
2016,1,-1.860166119,-5.361199393,-3.998887477,-0.709199172,1.884230502,1.296255156,6.940996489,5.62274152,-4.499356106,-0.224645495,7.021757107,-1.54303762,2.546362274,-3.147161216,-2.117109098,0.872465801,-2.717867938,-0.591337064,-1.147275951,1.10208717
2016,1,-12.83167564,1.75729041,-4.137555116,-1.563010738,0.590027838,2.674403254,0.584344727,-2.72503252,-1.472067013,0.960147761,-1.910734601,2.330264559,-0.230212311,-1.868423934,-2.008245609,-0.294950461,0.909008037,2.243370032,-0.508263447,1.974077333
2016,1,3.854735731,-1.215346556,-7.027541336,-0.079355507,-2.586601741,2.356427075,-4.082973879,-0.02243098,-2.379634662,-0.506236352,3.965735948,-0.786235039,-1.626334017,3.313326347,0.156618194,1.433660011,0.848814417,0.551389027,0.756320202,-2.315712039
2016,1,-2.925860425,2.464147312,-0.504316492,-2.01608098,-0.076769709,-3.017132959,-1.851600121,3.442848663,2.104433914,-3.924651327,-1.274223832,1.30690265,1.977808093,-3.89948092,2.750213345,-3.048407462,-1.770245605,-2.178758564,2.580154212,0.154105221
2016,1,-1.603119606,-1.523881797,-8.279983467,-1.824745691,-5.27620113,2.04304721,4.035472463,2.412136379,-1.509460207,-2.431296004,-0.638879689,2.015158377,1.813689316,-1.604214497,1.390895451,-0.102998192,-1.434008027,1.811971324,1.461127323,0.623622291
2016,1,-6.067782709,-2.012408761,-0.79160253,1.994217023,4.2160751,-0.559343427,4.643579698,-0.478664016,-1.737305055,5.282904453,0.193232523,0.931759092,-0.746212641,-1.325903809,0.074114912,-4.2024494,-0.764678712,-0.570351237,-0.140841372,1.58893176
2016,1,-8.966805098,1.737489994,1.228395738,0.441363053,3.980311413,2.408983328,1.392001613,1.067696202,0.63616396,-0.279264838,-3.30326808,0.415223601,-1.10409166,-1.577374633,0.761319877,-1.565389921,-0.197735655,-1.340277143,1.316653623,3.10016646
2016,1,1.619799805,2.123723499,0.212852551,-1.690973941,2.746216109,2.784213133,-3.202841649,4.271028157,-0.954978056,-4.743540227,-2.01903387,2.759135962,0.443472882,-5.471742555,-0.169768858,-3.857518136,2.512482711,-0.793733814,1.546699978,0.408350438
2016,1,-9.774413724,2.66233033,1.236473903,-0.886131955,1.243006361,-0.895736008,-1.103155343,0.685029261,2.834045211,1.970750474,1.154917247,-1.609773533,-0.81957552,0.71861539,3.16795291,2.741429732,-2.133678483,0.257740845,0.771880985,-1.347413562
2016,1,-12.98769248,-4.167321597,-6.667974522,-0.036381554,0.095056815,2.562099452,-1.03832215,-2.649688082,-3.239414128,0.677292385,1.241993536,-1.270941334,-0.933054933,3.173203436,-1.735171177,1.000118201,0.043957645,2.677562544,1.545757724,-1.1898687
2016,1,-5.458945632,1.550298451,3.214156578,-1.235481873,-1.334679635,-1.415812582,-4.207026642,-0.215396613,1.285640847,-0.161833906,-2.183641578,-0.350701405,-0.867357251,0.028719292,-1.318718144,2.943120008,0.224252597,0.436955319,-0.400878721,2.801927973
2016,1,-3.728493311,4.190735744,-1.458317139,-0.005236683,-1.175622805,1.698642695,-1.353095356,4.597538768,-0.879565464,-1.737202111,0.625865046,-0.375985626,0.805407015,0.904894763,0.448086728,0.802988626,-1.160854542,-0.425714138,-0.061555223,1.243262054
2016,1,-8.465082954,-0.065544412,-6.252438754,-1.330932288,2.045714985,0.160104619,-3.552579288,0.345505861,-3.246366344,-3.034300096,-0.086238565,-2.156282472,-0.42655807,2.143002886,-0.668317839,-4.688585535,-0.221567674,0.880602397,-0.940607395,-1.149042967
2016,1,-6.003601943,-4.922286102,-3.432782047,1.623407151,-0.475556219,0.100096755,-0.597521892,1.388485733,-1.679079282,1.661940546,0.610953354,1.480353043,-1.325670357,1.473262498,-2.616898695,-1.410441657,-0.48102997,1.133763207,1.070073952,-1.668897809
2016,1,-5.631688906,-0.025167676,1.08123783,2.886605811,3.348479433,-0.758125705,-5.215391958,4.617989771,3.9887332,0.969488023,1.376438559,1.175808041,2.143306378,-0.167104327,2.85576996,-5.87448015,1.344745036,2.070089572,0.654536218,2.019770618
2016,1,-4.609626495,2.905280108,-0.653268055,1.335138249,0.857997198,3.03719153,-0.402207862,1.495494362,2.808054027,-3.550851811,-1.244637699,3.118867784,-2.006089242,-3.011574419,-1.369706835,1.484301264,-0.64384935,1.288462754,-2.106846562,-0.422471365
2016,1,-0.854007071,-5.281535902,-5.279667651,-1.062616999,-3.387090428,-1.369044901,5.468083855,6.293835328,-4.156762603,0.097117864,4.924433635,-1.241380073,2.183993314,-0.410229132,-0.606336147,0.129918155,-2.211579478,0.629965038,0.290664931,-0.486132853
2016,1,-4.580092176,-4.930511264,-4.040317754,-0.31923139,-5.556708633,-2.866569542,-1.633370592,1.347223837,-0.641291751,3.98135852,0.431401526,-0.334709621,-1.64315989,1.701395308,0.458636072,0.657416531,-1.743089107,-0.479548831,0.320769403,-1.041486246
2016,1,2.863436648,1.6711898,-1.35578451,-3.729569042,-3.23751396,-0.556501759,-3.55878441,4.427778481,-0.620028208,-1.505346379,-1.22024776,0.537040471,-1.739003343,-4.068379947,0.952875485,-0.539420417,1.528684225,-1.204171052,0.836573516,-1.358336505
2016,1,-10.26132291,2.747983083,0.188012071,-0.957306757,0.625868585,-1.063032413,-2.803243963,2.659694747,3.057643233,4.251951068,1.710438208,-0.702930128,-2.288036665,1.068015906,3.432103265,-0.702565768,0.198355474,-0.412795105,0.897763424,-0.846971643
2016,1,-0.496083536,-4.980483472,-6.080812571,-1.00355692,-5.534878012,-1.91657766,5.28389437,7.16940965,-3.192740089,0.794574769,3.310279399,0.980299623,-0.116384743,-0.281279145,-2.80796273,0.658345672,-0.367281747,-0.248762066,0.114227158,-2.883878736
2016,1,-13.63458816,1.666334484,-4.578964721,-1.999006549,0.851800691,1.75458184,0.066339561,-2.208722122,-1.902233363,2.508723375,-1.525038805,-0.056076139,-1.393449311,-0.964244618,1.049723998,-0.741758796,-0.393831692,2.245247151,-0.308457611,2.323465159
2016,1,-12.42319425,-3.597685634,-6.8096149,0.615923506,-2.956412338,2.038857378,-1.931766474,-1.881962752,-2.736300851,-0.086629976,-2.239937126,2.2321353,-1.59725462,3.606608088,-3.636216554,-0.553621266,0.695535089,2.751818944,0.676701053,-1.023014956
2016,1,-5.271749642,-2.131141926,-2.727967539,0.160941434,0.102948086,-3.442745895,3.91400392,-0.526357323,-1.568334279,6.91715952,0.538205553,-1.371522828,-3.277884606,-0.41360547,1.843277084,0.127604407,-0.257058696,0.297842173,1.997402604,-0.812667174
2016,1,-4.383042661,-0.571934611,0.175583067,2.280312299,-0.985554495,-1.665971996,-3.13377839,2.462153377,4.685985627,1.811362618,0.080974894,2.108266858,0.863848071,2.455075206,-2.123464763,0.256151753,2.119883647,0.806683106,-1.146319018,-1.890177862
2016,1,2.399019956,1.589254811,-1.38526489,-3.756117633,-2.328576919,0.860797487,-3.351225608,3.879013308,-0.845696754,-2.340989188,-0.596931532,1.318145313,-1.053812708,-4.619551414,-0.997603346,0.59001703,1.213459904,-0.465610103,0.055140245,0.386491174
2016,1,-0.817005077,-5.17728925,-5.978746829,-1.503845658,-4.451050098,-2.289271155,5.106680131,6.787394392,-3.977216437,0.655639683,4.559388209,-1.616003279,0.325577759,-0.533328683,0.163201147,0.889051667,-1.444961573,0.628822516,1.369674324,-2.895407835
2016,1,-11.88114921,-3.955100561,-6.684278496,-0.512433229,-3.49288832,1.948673847,-1.806031129,-2.600038598,-2.391338862,1.219876634,-0.043799443,0.697804026,-0.790126951,2.290014106,-4.223180965,1.101881255,-0.160889883,1.754046661,-0.417768199,1.286564157
2016,1,-3.746190352,-2.110740387,-3.26333053,-0.437554985,-6.066702002,-5.069964132,3.585520672,-1.067918749,-1.445614713,7.270120251,-2.473814573,0.852273617,-3.328911782,1.083779458,-1.553123201,1.846680781,-0.218391884,-0.943350387,-0.815041752,-0.000486793
2016,1,-11.86845639,-4.250342011,-7.05970222,-1.295380096,-4.730998444,0.87853206,-2.443351369,-2.36335153,-3.476920485,2.05835643,1.013052635,-1.185523896,-0.664812568,2.333561892,-2.443406342,0.615478908,-1.324464651,2.734476928,-0.898391411,1.969291497
2016,1,1.748074697,1.095704707,-1.088658542,-3.89354436,0.977768168,0.622084303,-2.422562501,4.193964815,-1.51359277,-0.616657034,2.33640659,-2.554891946,-1.241884556,-4.445945463,2.570184869,0.028971261,1.000443124,-1.577683174,0.643733306,-1.489653211
2016,1,-12.65030355,-3.94843786,-6.072462933,0.344333094,0.033903491,2.283713514,-0.854833706,-2.265636252,-2.630087226,0.880681948,0.303352616,-0.696650132,-0.928587264,2.862237093,-1.404295951,0.213310916,-0.06957295,1.567581792,1.334974393,-1.8423265
2017,1,-1.591380391,-1.650304907,5.205206963,6.176893731,5.071812633,0.007833481,-3.13511915,-0.720585369,-1.259858277,-3.413906915,3.59676033,-4.065188195,0.882059543,4.383960215,1.591590471,-7.567744153,-3.456576721,2.626984064,1.392416211,0.418841997
2017,1,1.733677444,-2.602995936,3.964741449,5.189365325,3.260430797,4.356092988,3.551542091,-4.484938082,-1.315524248,-2.331392009,2.634742479,2.67840204,-2.111858679,-0.083448235,-1.361990196,0.442934691,0.237682092,-3.952743683,-4.552136027,-1.419302865
2017,1,4.124298172,-0.917291693,-4.585221511,2.664359413,3.285163629,5.60890541,-4.396526804,0.250246649,-0.013166483,-2.358489256,5.49404617,3.402705524,2.557909025,1.525000878,-0.823888059,-6.643705206,5.989534092,-0.393871153,3.072167563,-3.027210999
2017,1,-7.909892737,1.676090195,5.34366534,0.544598866,10.31053623,1.536830542,-1.909271546,0.204401545,1.327486803,-1.814975234,-0.026240111,-4.394612989,-0.217578229,-1.685422099,4.639302836,0.278471205,0.26147276,-0.799738073,2.220654312,-1.123755338
2017,1,-3.816034767,3.328907178,-1.180368948,-0.721614126,0.987457528,1.863936029,0.886896344,2.733293262,-1.521814329,-1.475713272,4.215700013,-3.529133437,0.537415642,0.479275213,0.766051132,3.924076497,-2.906751332,0.031164082,0.327370433,-1.011005661
2017,1,-7.991802273,0.494630104,1.332934549,0.883205784,5.258843514,2.929149013,-3.018400152,-0.226594403,1.881427927,-3.668973964,-1.050702196,2.405245405,3.015534133,-1.298183925,0.616598014,-2.526073276,2.294119237,2.597334471,2.281098404,1.804268829
2017,1,-5.9688178,3.135591634,-3.5224022,-1.340187225,2.347174893,0.305675614,-0.717102164,3.435205661,-0.049002375,-6.856658614,-4.495043502,4.765545995,-3.464986266,-2.89740063,-3.540893413,5.155090759,2.22256165,0.603620622,2.015975251,-0.259917497
2017,1,0.756187969,-2.182361941,4.796792021,6.048600429,2.688698909,-7.260483686,0.935664987,0.193031649,1.67558945,-5.072171986,-0.463025643,-0.471226546,3.830893985,-0.536008552,2.602010402,-2.017963094,3.870984934,1.704798716,1.381264051,-0.36173178
2017,1,-3.449361189,-2.687330502,8.406497062,4.664247716,3.052663395,0.698629619,6.268855133,4.304341453,1.196711166,-4.269665343,-5.682172013,3.246173708,-0.412204409,-0.213965023,-0.988543958,-2.681438632,1.711413242,-5.112939771,-2.560877288,-4.240932812
2017,1,-10.41010011,0.094513236,-4.24049335,0.172600321,12.23525525,4.48535261,-0.165903531,-1.018883584,-2.07714935,-3.54305428,2.14888757,-2.120848488,-0.59605969,-0.498459709,-0.584342435,-1.747623527,0.666043065,-1.933131412,-0.012161111,-2.314629645
2017,1,-2.622309825,-2.172291906,-8.852070043,-0.681943736,-0.929359258,5.200249285,6.444525182,-0.936080959,-1.412053404,-0.211197485,1.072496324,4.141884504,1.084335491,-1.049398743,-3.944579836,4.016238924,4.538603776,2.641932723,1.505725053,-0.689351078
2017,1,-6.587194459,-2.158000435,0.175682385,1.650198615,8.595288575,0.115805157,7.525060162,-1.844783917,-0.69296983,6.163081299,1.825452892,-2.053564859,-1.267051973,-3.206236435,2.215615731,0.92264524,-2.484313976,-1.748163564,0.227283055,-1.07569637
2017,1,-6.355918845,0.918926947,-0.915738439,1.581779423,5.420846873,2.489152074,4.631173974,-5.740273341,-2.076111458,-3.7237785,-5.306248741,-0.015144803,-3.426924121,3.57711393,3.433556873,7.217208925,0.430150662,1.895140401,3.414651786,-3.807588625
2017,1,-10.08752207,1.006893519,2.596477743,1.601230215,9.370593872,5.407238521,5.471270195,-0.84857353,0.351295731,-3.145818481,-1.32560189,-0.929281351,0.412786911,-0.559246276,-1.615197071,0.878977845,-3.107993466,-0.469445462,-0.288859314,-1.084108208
